Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
34000,1.3433864,5.552631578947368,0.9607353,0.9868421052631579,0.9868421052631579,0.0058457446,0.24773592,0.00027990073,0.19330023,0.00046717116,1.0
35000,1.3437698,5.763513513513513,0.9604227,0.9864864864864865,0.9864864864864865,0.0068076625,0.23989853,0.00027930492,0.19310163,0.00046619805,1.0
36000,1.3413798,5.736486486486487,0.91092724,0.9324324324324325,0.9324324324324325,0.01310816,0.25083578,0.00027871266,0.19290423,0.0004652307,1.0
37000,1.340574,6.141843971631205,0.9151303,0.9361702127659575,0.9361702127659575,0.026647294,0.24789913,0.00027810776,0.19270258,0.00046424265,1.0
38000,1.3401839,6.231884057971015,0.94074494,0.9710144927536232,0.9710144927536232,0.006891736,0.24549116,0.00027750764,0.19250253,0.0004632624,1.0
39000,1.3396891,5.522875816993464,0.93880385,0.9673202614379085,0.9673202614379085,0.012239909,0.24989133,0.0002769122,0.19230404,0.0004622899,1.0
40000,1.3368125,6.121428571428571,0.95959824,0.9857142857142858,0.9857142857142858,0.005623199,0.23324129,0.00027631348,0.19210452,0.000461312,1.0
41000,1.3324969,5.804054054054054,0.9412312,0.9594594594594594,0.9594594594594594,0.009599889,0.252366,0.0002757167,0.19190557,0.00046033724,1.0
42000,1.3358374,5.671140939597316,0.9201459,0.9463087248322147,0.9463087248322147,0.014411663,0.22838517,0.0002750862,0.1916954,0.00045930748,1.0
43000,1.32997,6.4222222222222225,0.93715125,0.9629629629629629,0.9629629629629629,0.008166815,0.23288958,0.00027448242,0.19149412,0.00045832127,1.0
44000,1.3284568,6.7890625,0.9529184,0.984375,0.984375,0.009981256,0.24307574,0.0002739176,0.19130588,0.00045739874,1.0
45000,1.3295972,5.958620689655173,0.9620157,0.993103448275862,0.993103448275862,0.008124325,0.26476008,0.0002733189,0.19110629,0.00045642085,1.0
46000,1.3276525,6.507575757575758,0.93211067,0.9545454545454546,0.9545454545454546,0.015328936,0.23155458,0.00027268907,0.19089636,0.00045539206,1.0
