Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
25000,2.3860712,37.96153846153846,59.156956,145.35076669546274,145.35076669546274,1300.3607,0.2435596,0.00028533363,0.19511122,0.00047604486,1.0
26000,2.268172,39.958333333333336,69.81631,186.57582887013754,186.57582887013754,1936.0968,0.245832,0.0002847041,0.19490136,0.00047501663,1.0
27000,2.1288655,38.72,78.19322,170.12959671020508,170.12959671020508,1242.3455,0.24857411,0.00028410452,0.19470151,0.00047403734,1.0
28000,2.2100387,37.61538461538461,75.365585,165.40922737121582,165.40922737121582,998.0181,0.24638003,0.00028351884,0.19450627,0.00047308073,1.0
29000,2.1800184,36.48148148148148,65.868965,147.27999666002063,147.27999666002063,1138.2417,0.24972436,0.00028291775,0.19430591,0.00047209894,1.0
30000,2.3845468,37.15384615384615,62.333977,148.3338433779203,148.3338433779203,2701.8418,0.25823492,0.0002822913,0.1940971,0.00047107573,1.0
31000,2.3791492,39.48,68.53538,176.22959716796876,176.22959716796876,1080.3634,0.24179927,0.00028169574,0.19389857,0.00047010303,1.0
32000,2.2384539,37.57692307692308,69.17064,164.31153473487268,164.31153473487268,1069.5549,0.25859773,0.00028111218,0.19370405,0.00046914982,1.0
33000,2.1638534,35.77777777777778,73.09003,142.48148006863065,142.48148006863065,1168.1537,0.2503672,0.00028050994,0.1935033,0.00046816622,1.0
34000,2.1151989,38.07692307692308,68.74236,171.01538115281326,171.01538115281326,1693.9666,0.2357599,0.00027990772,0.19330259,0.0004671826,1.0
35000,1.9099647,37.65384615384615,68.830246,165.73307418823242,165.73307418823242,1958.1343,0.25187984,0.00027930416,0.19310139,0.00046619674,1.0
36000,2.189551,38.32,79.05204,197.78239532470704,197.78239532470704,1073.967,0.22598857,0.0002787037,0.19290122,0.000465216,1.0
37000,2.289011,40.291666666666664,81.24965,204.6816644668579,204.6816644668579,2699.421,0.24293217,0.00027813527,0.19271176,0.0004642876,1.0
38000,2.1693048,39.4,84.72844,192.24959709167481,192.24959709167481,1091.7054,0.23894507,0.00027749626,0.19249874,0.00046324384,1.0
39000,2.1194324,40.333333333333336,74.969604,178.534161567688,178.534161567688,1249.3721,0.24550423,0.00027687647,0.19229215,0.00046223152,1.0
40000,2.2485964,40.5,80.210686,193.97749741872153,193.97749741872153,937.82196,0.25037408,0.0002762708,0.19209024,0.00046124222,1.0
41000,2.247438,39.68,76.8523,176.94879585266114,176.94879585266114,1602.4624,0.24620812,0.00027568635,0.19189546,0.0004602877,1.0
42000,2.2395966,40.458333333333336,75.19245,193.3308302561442,193.3308302561442,940.6551,0.24363041,0.0002751015,0.19170049,0.00045933243,1.0
43000,1.9696077,40.375,83.928825,204.7158317565918,204.7158317565918,1072.1666,0.25971058,0.00027449738,0.19149914,0.0004583457,1.0
44000,2.0250728,36.81481481481482,77.71891,156.4999954788773,156.4999954788773,969.50867,0.24520898,0.00027387406,0.19129135,0.00045732767,1.0
45000,1.8661842,39.291666666666664,73.893654,179.84083143870035,179.84083143870035,587.3179,0.24163905,0.0002732778,0.1910926,0.00045635374,1.0
46000,1.6104631,39.36,77.41453,202.42399658203124,202.42399658203124,3414.9497,0.25898117,0.00027269375,0.19089791,0.00045539968,1.0
47000,1.5896486,40.0,77.83267,190.58719665527343,190.58719665527343,1260.1282,0.24685207,0.00027211022,0.1907034,0.00045444665,1.0
48000,1.7562569,38.0,79.248146,192.65039794921876,192.65039794921876,1707.954,0.22815937,0.00027149374,0.19049792,0.00045343974,1.0
49000,1.7734879,39.92,80.20008,210.97359802246095,210.97359802246095,1816.6505,0.24761619,0.0002708892,0.19029641,0.0004524524,1.0
50000,1.9276983,41.30434782608695,88.784904,210.57912843123725,210.57912843123725,2533.4656,0.23819396,0.00027030002,0.19010001,0.00045149,1.0
51000,1.838247,39.08,87.810234,191.48879699707032,191.48879699707032,2151.2456,0.2476693,0.00026972103,0.18990701,0.0004505443,1.0
52000,2.0033092,40.875,85.260216,202.31249698003134,202.31249698003134,986.5602,0.24627547,0.0002691337,0.18971123,0.00044958497,1.0
53000,1.9198064,39.44,85.00455,200.93919799804686,200.93919799804686,1235.674,0.24859911,0.0002685011,0.18950039,0.00044855184,1.0
54000,1.9687912,40.416666666666664,82.95024,194.49833075205484,194.49833075205484,777.5537,0.23211941,0.00026789587,0.18929861,0.00044756324,1.0
55000,1.9699228,38.8,79.88298,187.2071969604492,187.2071969604492,2903.1472,0.23402485,0.00026731554,0.18910518,0.00044661533,1.0
56000,1.9274409,40.24,84.11268,215.48239654541015,215.48239654541015,1134.1002,0.23773472,0.0002666989,0.18889964,0.00044560817,1.0
57000,1.929383,41.04347826086956,88.83307,219.3791275024414,219.3791275024414,1331.7301,0.2383404,0.0002660979,0.18869928,0.0004446265,1.0
58000,1.944257,40.375,88.97229,205.66166400909424,205.66166400909424,803.1727,0.23896977,0.00026552822,0.1885094,0.00044369604,1.0
59000,1.8828067,40.52,86.036644,202.99599578857422,202.99599578857422,952.7001,0.23922852,0.00026490344,0.18830115,0.00044267552,1.0
60000,1.7892402,39.0,86.425415,194.49749771753946,194.49749771753946,814.3255,0.24256799,0.00026427797,0.18809265,0.000441654,1.0
61000,1.9891639,41.541666666666664,87.42089,229.66833019256592,229.66833019256592,3934.4514,0.23104179,0.00026367797,0.18789265,0.00044067396,1.0
62000,1.9622948,40.416666666666664,87.6867,200.00332927703857,200.00332927703857,933.839,0.23372395,0.00026306545,0.18768847,0.00043967355,1.0
63000,1.8213531,41.208333333333336,84.55012,195.80249754587808,195.80249754587808,889.0587,0.23051682,0.00026249292,0.18749762,0.00043873832,1.0
64000,2.0664055,40.5,81.889366,193.57166242599487,193.57166242599487,1128.96,0.2409212,0.0002619013,0.18730041,0.00043777208,1.0
65000,2.3064187,40.75,90.151,203.6291650136312,203.6291650136312,1273.017,0.23787765,0.0002612947,0.1870982,0.00043678132,1.0
66000,2.081717,43.77272727272727,86.46933,225.89453887939453,225.89453887939453,1484.6815,0.23001182,0.00026069515,0.18689835,0.00043580204,1.0
67000,1.8736539,38.64,88.79196,185.27359802246093,185.27359802246093,1106.3855,0.23995513,0.0002600923,0.18669744,0.00043481737,1.0
68000,1.8917305,41.875,91.880455,231.12749862670898,231.12749862670898,1896.2114,0.24387278,0.00025949866,0.18649957,0.00043384777,1.0
69000,1.953093,41.34782608695652,99.50936,237.95478024690047,237.95478024690047,1275.6433,0.25321174,0.00025888166,0.1862939,0.00043283997,1.0
70000,1.7234828,40.791666666666664,95.628845,197.86499532063803,197.86499532063803,1045.832,0.24403779,0.0002582831,0.18609439,0.00043186243,1.0
71000,1.7514974,40.2,92.56889,206.82239593505858,206.82239593505858,628.1935,0.24646804,0.00025769084,0.18589693,0.00043089493,1.0
72000,1.6919577,42.08695652173913,88.40508,213.69043167777684,213.69043167777684,645.8464,0.22750252,0.00025708092,0.18569364,0.00042989876,1.0
73000,1.6565077,42.0,89.8379,209.01303996210513,209.01303996210513,688.5972,0.251408,0.00025649273,0.18549757,0.00042893807,1.0
74000,1.7843297,39.916666666666664,88.945946,184.83416589101157,184.83416589101157,796.7866,0.25253755,0.00025592715,0.18530904,0.00042801435,1.0
75000,1.6804221,42.125,93.57679,221.35499827067056,221.35499827067056,746.63934,0.24362406,0.00025532296,0.18510766,0.00042702747,1.0
76000,1.709935,40.791666666666664,98.73466,219.46249707539877,219.46249707539877,578.96326,0.23010984,0.00025471475,0.1849049,0.000426034,1.0
77000,1.6239334,41.08695652173913,95.108376,222.3826081649117,222.3826081649117,949.79785,0.2489835,0.00025410755,0.18470249,0.00042504226,1.0
