Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
25000,1.7487706,36.73076923076923,130.31255,220.0500056927021,220.0500056927021,5458.61,0.23154874,0.0002853037,0.19510123,0.00047599603,1.0
26000,1.817665,35.592592592592595,118.39654,185.4203715854221,185.4203715854221,6216.869,0.25073743,0.0002847171,0.19490571,0.00047503796,1.0
27000,1.8003701,38.57692307692308,97.16552,229.0119297321026,229.0119297321026,4502.0986,0.24922666,0.0002841233,0.19470775,0.000474068,1.0
28000,1.8017492,37.5,126.85384,224.149235358605,224.149235358605,6382.731,0.27469718,0.00028349517,0.19449838,0.00047304208,1.0
29000,1.4349139,38.16,161.49597,260.10240173339844,260.10240173339844,4742.421,0.256593,0.00028286703,0.194289,0.00047201605,1.0
30000,1.3237919,38.92,154.00392,235.30400604248047,235.30400604248047,6194.03,0.23551069,0.00028228085,0.19409361,0.0004710586,1.0
31000,1.154662,36.2962962962963,131.40584,236.06519458912038,236.06519458912038,8690.661,0.2588761,0.0002816799,0.19389331,0.00047007715,1.0
32000,1.2157887,37.0,121.26237,234.40192780127893,234.40192780127893,5494.019,0.2516775,0.0002810983,0.19369942,0.0004691272,1.0
33000,1.1676422,34.172413793103445,156.3247,227.97690029801993,227.97690029801993,5589.209,0.24578616,0.0002805114,0.1935038,0.0004681686,1.0
34000,1.2141587,37.5,146.39151,242.11461492685171,242.11461492685171,7927.0303,0.272361,0.0002799127,0.19330424,0.0004671907,1.0
35000,1.0488595,39.88,151.05022,226.40399841308593,226.40399841308593,4533.49,0.2461273,0.0002792886,0.19309619,0.00046617124,1.0
36000,1.040882,37.36,126.73412,215.13840270996093,215.13840270996093,5941.8955,0.24755904,0.00027868757,0.19289586,0.0004651897,1.0
37000,0.84966815,39.56,135.59245,251.33920196533202,251.33920196533202,4878.4653,0.2472071,0.00027809333,0.19269778,0.00046421908,1.0
38000,1.0196904,39.28,154.92062,256.6364028930664,256.6364028930664,4421.7417,0.2728262,0.0002775094,0.19250314,0.00046326529,1.0
39000,0.83239496,36.592592592592595,148.27454,205.7881483855071,205.7881483855071,7581.3193,0.24509662,0.00027689905,0.19229966,0.00046226833,1.0
40000,0.83219326,37.52,126.68161,195.13920654296874,195.13920654296874,4363.133,0.25379056,0.00027631735,0.19210577,0.0004613183,1.0
41000,0.92025554,38.15384615384615,131.635,262.0661565340482,262.0661565340482,6175.1904,0.2404997,0.0002757227,0.19190757,0.00046034702,1.0
42000,0.8235965,37.26923076923077,148.97302,221.90846428504358,221.90846428504358,7555.316,0.24727623,0.00027509782,0.19169928,0.00045932637,1.0
43000,0.6601394,37.76923076923077,136.37819,232.4976909344013,232.4976909344013,5470.628,0.23809744,0.00027448195,0.19149399,0.0004583205,1.0
44000,0.64694357,38.6,162.60764,232.69600341796874,232.69600341796874,6519.2236,0.22304858,0.00027388657,0.19129553,0.00045734807,1.0
45000,0.7194676,37.61538461538461,150.80887,233.6484568669246,233.6484568669246,6574.8335,0.24738014,0.00027330255,0.19110085,0.00045639416,1.0
