Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
1000,3.5738678,30.96875,0.8501652,120.88419711205268,120.88419711205268,8867.586,0.25385702,0.0002996772,0.19989239,0.0004994727,1.0
2000,3.4753673,31.580645161290324,10.588667,124.38903033348822,124.38903033348822,7756.595,0.25116533,0.00029910775,0.19970258,0.00049854256,1.0
3000,3.4904928,32.2,37.87431,136.84366633097332,136.84366633097332,6645.5537,0.23713511,0.00029850742,0.1995025,0.0004975623,1.0
4000,3.2352743,30.838709677419356,52.478653,112.89193824029738,112.89193824029738,6363.7783,0.24210496,0.00029789755,0.19929919,0.00049656595,1.0
5000,3.1286447,30.125,49.79953,119.41094243526459,119.41094243526459,6215.637,0.2431403,0.0002972908,0.19909693,0.00049557496,1.0
6000,2.9277923,29.848484848484848,56.35353,106.17818115696763,106.17818115696763,4971.838,0.25453636,0.00029670453,0.19890149,0.0004946174,1.0
7000,2.8045597,32.03333333333333,51.587177,102.40733210245769,102.40733210245769,3517.0479,0.25052562,0.00029609742,0.19869913,0.00049362576,1.0
8000,2.841273,33.172413793103445,40.538364,135.44034944731612,135.44034944731612,4587.7715,0.25216746,0.00029549858,0.19849953,0.00049264764,1.0
9000,2.8100317,35.142857142857146,43.138294,152.35142571585519,152.35142571585519,5387.5073,0.235872,0.00029490868,0.19830291,0.0004916842,1.0
10000,2.8711329,36.333333333333336,68.48898,155.00000310827184,155.00000310827184,3830.2722,0.24049786,0.0002943041,0.19810137,0.00049069675,1.0
11000,2.9486213,33.241379310344826,66.53177,144.41276103052599,144.41276103052599,6386.463,0.245221,0.00029371743,0.19790582,0.0004897385,1.0
12000,2.7350957,35.96296296296296,52.033432,158.73444677282262,158.73444677282262,5932.7505,0.24686877,0.00029308902,0.19769634,0.0004887121,1.0
13000,2.867464,36.111111111111114,63.051727,160.3988932856807,160.3988932856807,6958.09,0.23969439,0.00029247237,0.19749077,0.00048770476,1.0
14000,2.9154754,39.64,92.152054,203.1712042236328,203.1712042236328,6064.842,0.2553433,0.00029188022,0.1972934,0.00048673767,1.0
15000,2.8392105,36.73076923076923,102.7032,209.0196166405311,209.0196166405311,5243.948,0.26388508,0.00029127987,0.19709331,0.00048575716,1.0
16000,2.944818,35.55555555555556,101.81713,180.15815282751012,180.15815282751012,5679.4136,0.25019792,0.00029069238,0.19689748,0.00048479746,1.0
17000,3.0376575,34.5,95.34466,155.4667867933001,155.4667867933001,7136.9277,0.24559414,0.0002901289,0.19670963,0.00048387714,1.0
18000,2.611805,36.888888888888886,88.76787,173.98407604076243,173.98407604076243,5559.907,0.23737437,0.00028951475,0.19650492,0.00048287405,1.0
19000,2.4199395,34.5,63.810818,148.1257163456508,148.1257163456508,5175.145,0.22487283,0.00028888325,0.19629441,0.00048184255,1.0
20000,2.6605885,34.17857142857143,56.346264,135.0707139968872,135.0707139968872,5629.4644,0.2385737,0.00028829416,0.19609806,0.0004808804,1.0
21000,2.4212983,36.0,46.44197,174.8529677214446,174.8529677214446,8237.329,0.23065226,0.00028769468,0.19589823,0.00047990127,1.0
22000,2.403872,35.25,68.98257,147.82464218139648,147.82464218139648,7305.248,0.24681962,0.00028710163,0.19570056,0.0004789327,1.0
23000,2.3623073,34.57142857142857,68.637405,151.229647227696,151.229647227696,5317.782,0.256697,0.00028651123,0.19550376,0.00047796825,1.0
24000,2.2351446,35.888888888888886,62.98159,164.91444764313874,164.91444764313874,5414.411,0.22754037,0.00028590095,0.19530031,0.00047697147,1.0
25000,2.1703389,35.629629629629626,73.97078,170.6296316076208,170.6296316076208,5300.174,0.24785277,0.00028531294,0.1951043,0.00047601113,1.0
26000,2.3566844,35.32142857142857,117.49114,171.79536560603552,171.79536560603552,8284.588,0.25992134,0.00028469387,0.19489795,0.00047499998,1.0
27000,2.2560887,37.34615384615385,134.94919,193.7226894085224,193.7226894085224,5931.1504,0.24380471,0.00028409538,0.19469845,0.0004740224,1.0
28000,1.8840821,34.535714285714285,106.24231,167.55179132734025,167.55179132734025,5106.674,0.23328647,0.0002835183,0.19450611,0.00047307985,1.0
29000,1.4049419,37.5,91.676315,193.8715368417593,193.8715368417593,7562.3784,0.2606237,0.0002829061,0.19430202,0.0004720799,1.0
30000,1.1243734,35.107142857142854,103.87502,179.77750178745814,179.77750178745814,7690.074,0.25404912,0.00028228608,0.19409534,0.00047106718,1.0
31000,1.0617093,38.11538461538461,85.85653,225.6976878826435,225.6976878826435,34040.055,0.26352167,0.00028170468,0.19390154,0.0004701176,1.0
32000,1.0637505,38.04,101.11627,206.85199890136718,206.85199890136718,5958.396,0.25332245,0.00028112577,0.1937086,0.0004691721,1.0
33000,1.0778415,37.03703703703704,108.81208,175.05258899264865,175.05258899264865,5633.5015,0.24191454,0.00028048948,0.1934965,0.0004681328,1.0
34000,1.0150377,40.208333333333336,124.55241,233.9579178492228,233.9579178492228,4978.129,0.26708063,0.0002798686,0.19328952,0.00046711863,1.0
35000,1.0929936,40.166666666666664,157.75165,229.0412483215332,229.0412483215332,4330.256,0.2518086,0.00027926604,0.19308868,0.0004661345,1.0
36000,0.93029255,38.4,143.74251,202.43440200805665,202.43440200805665,6770.5625,0.23853932,0.00027869083,0.19289696,0.00046519504,1.0
37000,1.0938474,41.041666666666664,134.06447,241.8141689300537,241.8141689300537,3112.2026,0.24160483,0.00027810072,0.19270024,0.00046423107,1.0
38000,0.93878525,39.12,134.74092,227.89400756835937,227.89400756835937,3970.8574,0.23697804,0.00027750025,0.19250008,0.00046325036,1.0
39000,1.0879422,39.64,124.469055,216.7240020751953,216.7240020751953,5385.644,0.24830668,0.00027692012,0.1923067,0.00046230282,1.0
40000,1.1828724,39.12,145.33347,221.96839935302734,221.96839935302734,5720.6587,0.24722615,0.00027632117,0.19210705,0.00046132453,1.0
41000,1.0860752,38.44,150.25923,216.82240234375,216.82240234375,5504.161,0.24358962,0.00027571621,0.19190541,0.00046033645,1.0
42000,1.0663958,40.708333333333336,164.15392,261.97833919525146,261.97833919525146,5387.8,0.24009567,0.00027510832,0.19170278,0.00045934354,1.0
43000,0.80227035,40.541666666666664,164.86528,236.66667397816977,236.66667397816977,5443.494,0.23410001,0.00027449912,0.19149971,0.0004583485,1.0
44000,0.66593367,40.375,149.77287,257.90333398183185,257.90333398183185,2914.333,0.24524093,0.000273909,0.19130301,0.00045738468,1.0
45000,0.6883043,39.48,160.20016,238.5948013305664,238.5948013305664,5170.6294,0.26431063,0.00027330828,0.19110276,0.00045640348,1.0
46000,0.6563963,40.083333333333336,134.15022,261.1733404795329,261.1733404795329,8054.336,0.24533188,0.0002727303,0.19091012,0.00045545946,1.0
47000,0.6744212,41.625,181.77916,285.61833540598553,285.61833540598553,3883.808,0.22658229,0.00027212768,0.19070923,0.00045447517,1.0
48000,0.82856804,42.52173913043478,165.71982,293.0269576362942,293.0269576362942,4485.0786,0.253361,0.00027151068,0.19050355,0.00045346736,1.0
49000,0.75302076,43.04347826086956,188.85226,312.49131227576214,312.49131227576214,5252.674,0.23281458,0.00027089324,0.19029777,0.00045245895,1.0
50000,0.66656107,39.625,177.78523,268.47750695546466,268.47750695546466,4257.0107,0.24736542,0.00027028867,0.19009623,0.00045147148,1.0
51000,0.67384785,39.2,162.51128,264.54480224609375,264.54480224609375,6712.052,0.22075266,0.00026970287,0.18990095,0.00045051466,1.0
52000,0.50947356,34.92857142857143,157.96754,224.7785758972168,224.7785758972168,8595.569,0.25572333,0.0002690971,0.18969904,0.0004495252,1.0
53000,0.64460874,34.75,153.41658,224.1296501159668,224.1296501159668,7390.747,0.22386333,0.00026847297,0.18949097,0.0004485058,1.0
54000,0.559954,33.642857142857146,135.7559,213.24464661734444,213.24464661734444,10705.902,0.23993468,0.00026790414,0.18930137,0.00044757675,1.0
55000,0.5335949,27.194444444444443,110.99599,138.81972069210477,138.81972069210477,11616.684,0.2358017,0.00026731344,0.18910447,0.00044661196,1.0
56000,0.4246097,29.272727272727273,87.99583,173.58242254546195,173.58242254546195,10502.204,0.2539318,0.00026670506,0.18890166,0.00044561818,1.0
57000,0.45249203,32.0,99.06767,188.90066426595052,188.90066426595052,12324.29,0.24907592,0.0002660756,0.18869188,0.00044459006,1.0
58000,0.50102067,31.483870967741936,105.045654,191.63387741581087,191.63387741581087,9034.998,0.23466834,0.00026550124,0.1885004,0.00044365198,1.0
59000,0.49058113,31.9,125.92919,186.65466842651367,186.65466842651367,10875.34,0.2526533,0.0002649364,0.18831213,0.00044272942,1.0
60000,0.4015476,32.96666666666667,104.05069,221.21800422668457,221.21800422668457,10509.022,0.26672375,0.0002642985,0.18809947,0.0004416875,1.0
61000,0.5054955,37.76923076923077,126.193695,259.3346135066106,259.3346135066106,5887.4707,0.2547335,0.00026367843,0.1878928,0.00044067472,1.0
62000,0.5783216,38.12,142.10156,240.82520599365233,240.82520599365233,4414.9683,0.24369186,0.00026311562,0.18770519,0.0004397555,1.0
63000,0.38396975,37.73076923076923,133.3847,217.2096193753756,217.2096193753756,5724.703,0.24242084,0.00026250316,0.18750103,0.00043875512,1.0
64000,0.3465363,37.0,108.40741,210.40037197536893,210.40037197536893,7063.2095,0.24706477,0.00026188584,0.18729529,0.0004377468,1.0
65000,0.39076868,38.68,107.40268,244.0864013671875,244.0864013671875,4655.215,0.2287108,0.0002613064,0.18710211,0.00043680042,1.0
66000,0.44149613,36.34615384615385,114.12685,193.06769150954025,193.06769150954025,6886.473,0.24990998,0.00026069858,0.1868995,0.00043580763,1.0
67000,0.39640206,38.23076923076923,111.97121,240.29731266315167,240.29731266315167,6683.206,0.24283329,0.00026009118,0.18669704,0.00043481553,1.0
68000,0.30723202,37.69230769230769,129.69916,213.10230475205643,213.10230475205643,5433.506,0.24341488,0.0002595145,0.18650481,0.00043387362,1.0
69000,0.3124128,36.96153846153846,128.40222,209.09884672898514,209.09884672898514,6252.8926,0.23972361,0.00025890378,0.18630123,0.00043287606,1.0
70000,0.34655872,40.708333333333336,144.64949,277.1816651026408,277.1816651026408,5519.0776,0.24269907,0.00025829117,0.18609707,0.00043187555,1.0
